"TransactionID,Timestamp,Amount,TransactionType,Location,IPAddress,UserID,IsFraud"
"TXN_329,2025-02-19 18:10:55,108.67,Purchase,Remote_A,178.63.221.53,User_42,1"
"TXN_594,2025-02-19 21:34:02,28.04,Purchase,Delhi,80.200.197.179,User_48,0"
"TXN_1939,2025-02-20 01:50:15,59.49,Payment,Pune,65.144.63.14,User_1,0"
"TXN_1997,2025-02-20 05:26:33,19.56,Purchase,Gurgaon,45.226.160.129,User_17,0"
"TXN_1772,2025-02-20 06:11:29,109.4,Withdrawal,Noida,159.41.148.57,User_7,0"
"TXN_1681,2025-02-20 08:10:42,30.08,Payment,Noida,159.41.148.57,User_7,0"
"TXN_955,2025-02-20 13:02:17,18.5,Purchase,Pune,229.79.44.183,User_5,0"
"TXN_1297,2025-02-20 15:17:43,50.35,Purchase,Noida,10.78.61.134,User_36,0"
"TXN_219,2025-02-20 17:21:03,12.36,Transfer,Delhi,10.78.61.134,User_36,0"
"TXN_1289,2025-02-20 18:57:55,6.66,Purchase,Offshore_B,168.206.34.12,User_65,0"
"TXN_185,2025-02-20 20:48:00,52.19,Transfer,Gurgaon,45.179.145.202,User_4,1"
"TXN_606,2025-02-20 21:45:38,131.21,Purchase,Remote_A,233.80.147.20,User_92,0"
"TXN_71,2025-02-21 03:28:54,28.83,Purchase,Island_C,45.226.160.129,User_17,0"
"TXN_180,2025-02-21 06:15:14,304.96,Purchase,Mumbai,89.3.248.160,User_34,0"
"TXN_1097,2025-02-21 08:01:01,21.73,Transfer,Delhi,115.236.14.234,User_20,0"
"TXN_1046,2025-02-21 08:31:58,48.6,Transfer,Gurgaon,205.155.201.18,User_61,0"
"TXN_21,2025-02-21 08:45:23,86.98,Purchase,Noida,236.61.12.113,User_100,0"
"TXN_444,2025-02-21 08:54:50,18.37,Transfer,Pune,119.238.215.247,User_19,0"
"TXN_434,2025-02-21 09:20:25,41.16,Deposit,Nagpur,61.82.222.209,User_78,0"
"TXN_1007,2025-02-21 09:23:09,119.42,Transfer,Offshore_B,117.32.31.137,User_71,1"
"TXN_95,2025-02-21 11:15:12,13.57,Purchase,Pune,190.183.34.224,User_91,0"
"TXN_134,2025-02-21 11:56:08,32.25,Payment,Pune,119.238.215.247,User_19,0"
"TXN_1864,2025-02-21 11:58:46,3.5,Payment,Nagpur,227.133.224.220,User_41,0"
"TXN_1076,2025-02-21 13:27:41,32.45,Transfer,Pune,217.71.2.108,User_81,1"
"TXN_449,2025-02-21 13:56:13,36.99,Purchase,Nagpur,181.3.236.203,User_26,1"
"TXN_1811,2025-02-21 18:06:21,12.39,Purchase,Noida,190.183.34.224,User_91,0"
"TXN_33,2025-02-21 20:12:24,19.82,Payment,Mumbai,218.217.75.8,User_50,0"
"TXN_487,2025-02-21 20:34:20,10.52,Withdrawal,Pune,61.82.222.209,User_78,0"
"TXN_1337,2025-02-21 21:49:24,10.88,Purchase,Gurgaon,87.159.88.145,User_11,0"
"TXN_1562,2025-02-21 21:54:32,9.51,Purchase,Delhi,130.92.132.34,User_63,0"
"TXN_1540,2025-02-22 00:27:10,3.53,Transfer,Remote_A,229.71.142.201,User_60,1"
"TXN_360,2025-02-22 02:48:49,8.78,Purchase,Pune,214.54.237.107,User_49,0"
"TXN_1406,2025-02-22 02:51:58,9.42,Transfer,Offshore_B,89.3.248.164,User_34,1"
"TXN_1271,2025-02-22 03:07:18,59.82,Purchase,Mumbai,30.65.152.26,User_87,0"
"TXN_1912,2025-02-22 03:35:22,187.04,Payment,Mumbai,10.78.61.134,User_36,0"
"TXN_1962,2025-02-22 03:41:37,26.72,Purchase,Delhi,168.206.34.12,User_65,0"
"TXN_1906,2025-02-22 04:00:36,31.43,Purchase,Mumbai,175.227.21.233,User_53,0"
"TXN_1683,2025-02-22 04:31:59,8.14,Purchase,Mumbai,40.255.118.14,User_88,0"
"TXN_220,2025-02-22 07:09:46,85.49,Withdrawal,Nagpur,87.159.88.145,User_11,1"
"TXN_462,2025-02-22 08:00:44,20.81,Payment,Pune,206.102.128.35,User_13,0"
"TXN_1390,2025-02-22 09:12:09,9.46,Purchase,Noida,50.183.107.90,User_56,0"
"TXN_38,2025-02-22 10:02:52,2.83,Purchase,Island_C,50.183.107.90,User_56,0"
"TXN_356,2025-02-22 10:40:30,25.27,Withdrawal,Offshore_B,37.230.193.35,User_75,1"
"TXN_713,2025-02-22 11:23:48,11.65,Transfer,Noida,131.12.227.101,User_38,0"
"TXN_1803,2025-02-22 12:19:17,9.89,Transfer,Mumbai,229.71.142.201,User_60,0"
"TXN_389,2025-02-22 14:33:43,51.96,Transfer,Delhi,35.181.184.243,User_57,0"
"TXN_1117,2025-02-22 17:50:52,222.16,Deposit,Offshore_B,10.78.61.134,User_36,0"
"TXN_282,2025-02-22 18:17:03,38.94,Withdrawal,Gurgaon,133.169.31.32,User_30,0"
"TXN_1747,2025-02-22 19:24:22,53.26,Purchase,Delhi,219.123.87.131,User_44,0"
"TXN_730,2025-02-22 20:05:28,9.22,Purchase,Nagpur,168.70.34.113,User_85,0"
"TXN_592,2025-02-22 22:04:10,12.46,Transfer,Pune,130.92.132.34,User_63,0"
"TXN_856,2025-02-22 23:17:58,11.35,Purchase,Mumbai,190.183.34.224,User_91,0"
"TXN_302,2025-02-22 23:58:14,11.47,Transfer,Delhi,84.148.51.246,User_46,0"
"TXN_500,2025-02-23 02:15:08,23.84,Withdrawal,Noida,50.183.107.90,User_56,1"
"TXN_1106,2025-02-23 02:24:16,7.1,Purchase,Noida,45.226.160.129,User_17,0"
"TXN_1985,2025-02-23 04:49:39,52.1,Purchase,Island_C,17.81.118.25,User_66,0"
"TXN_1600,2025-02-23 05:01:23,9.7,Transfer,Remote_A,218.217.75.8,User_50,0"
"TXN_405,2025-02-23 06:23:00,12.81,Purchase,Nagpur,163.169.11.58,User_89,0"
"TXN_574,2025-02-23 07:10:16,16.13,Transfer,Offshore_B,116.102.154.79,User_14,0"
"TXN_279,2025-02-23 07:43:00,93.51,Withdrawal,Remote_A,16.49.104.8,User_80,1"
"TXN_1326,2025-02-23 08:23:04,9.55,Purchase,Nagpur,227.133.224.212,User_41,1"
"TXN_1533,2025-02-23 08:54:26,27.75,Purchase,Gurgaon,40.255.118.14,User_88,0"
"TXN_1784,2025-02-23 09:30:28,169.86,Purchase,Gurgaon,10.78.61.123,User_36,1"
"TXN_1244,2025-02-23 10:18:36,7.28,Purchase,Delhi,80.200.197.179,User_48,0"
"TXN_1409,2025-02-23 14:04:31,14.55,Withdrawal,Pune,89.3.248.160,User_34,0"
"TXN_1942,2025-02-23 15:11:20,13.58,Purchase,Offshore_B,150.168.31.61,User_98,0"
"TXN_508,2025-02-23 15:24:22,8.47,Transfer,Delhi,146.123.159.103,User_93,0"
"TXN_372,2025-02-23 15:30:17,33.05,Purchase,Mumbai,201.37.226.196,User_73,0"
"TXN_396,2025-02-23 16:34:53,12.56,Purchase,Mumbai,172.11.94.37,User_43,0"
"TXN_183,2025-02-23 17:25:23,6.88,Transfer,Mumbai,24.138.54.86,User_28,0"
"TXN_275,2025-02-23 20:21:52,7.53,Transfer,Mumbai,133.169.31.32,User_30,0"
"TXN_1567,2025-02-23 20:25:16,94.77,Purchase,Offshore_B,162.49.148.145,User_29,1"
"TXN_1662,2025-02-23 21:05:36,17.85,Withdrawal,Delhi,65.144.63.14,User_1,0"
"TXN_1578,2025-02-24 00:37:32,64.38,Transfer,Remote_A,34.27.188.56,User_77,0"
"TXN_315,2025-02-24 00:46:11,74.1,Purchase,Nagpur,48.169.37.47,User_10,0"
"TXN_1493,2025-02-24 01:10:51,11.42,Purchase,Remote_A,45.226.160.129,User_17,0"
"TXN_109,2025-02-24 01:47:53,25.99,Deposit,Remote_A,186.102.58.18,User_35,0"
"TXN_122,2025-02-24 02:06:52,8.09,Purchase,Island_C,87.159.88.145,User_11,0"
"TXN_709,2025-02-24 02:13:19,2.5,Purchase,Nagpur,135.224.146.58,User_77,0"
"TXN_214,2025-02-24 02:23:03,38.53,Purchase,Nagpur,199.27.104.133,User_31,0"
"TXN_950,2025-02-24 02:47:18,25.62,Transfer,Delhi,175.227.21.233,User_53,0"
"TXN_1099,2025-02-24 04:15:50,50.22,Transfer,Island_C,168.29.56.150,User_94,0"
"TXN_215,2025-02-24 04:49:00,14.65,Purchase,Remote_A,45.226.160.129,User_17,0"
"TXN_371,2025-02-24 07:18:10,20.58,Withdrawal,Remote_A,162.49.148.145,User_29,0"
"TXN_1791,2025-02-24 07:51:02,3.08,Purchase,Noida,30.65.152.26,User_87,0"
"TXN_1785,2025-02-24 08:13:00,21.81,Payment,Nagpur,168.206.34.12,User_65,0"
"TXN_1965,2025-02-24 10:30:36,35.01,Purchase,Delhi,218.201.1.18,User_74,0"
"TXN_1355,2025-02-24 10:37:58,11.29,Purchase,Delhi,249.183.239.91,User_18,0"
"TXN_1558,2025-02-24 13:57:04,38.72,Purchase,Island_C,82.234.61.145,User_51,1"
"TXN_1893,2025-02-24 15:59:33,12.98,Purchase,Pune,82.234.61.145,User_51,0"
"TXN_1710,2025-02-24 19:38:43,7.58,Purchase,Delhi,58.12.8.8,User_95,0"
"TXN_441,2025-02-24 21:33:47,29.49,Purchase,Mumbai,175.227.21.233,User_53,0"
"TXN_624,2025-02-24 21:41:00,77.12,Transfer,Pune,241.50.133.236,User_10,0"
"TXN_803,2025-02-24 22:22:46,22.11,Purchase,Island_C,180.54.255.240,User_67,0"
"TXN_400,2025-02-24 22:52:10,69.26,Payment,Nagpur,196.165.23.37,User_30,0"
"TXN_1286,2025-02-24 23:09:05,5.31,Purchase,Remote_A,217.197.216.103,User_9,0"
"TXN_1588,2025-02-25 01:38:22,13.92,Purchase,Noida,24.138.54.86,User_28,0"
"TXN_1638,2025-02-25 07:49:37,30.68,Purchase,Delhi,235.234.141.3,User_55,0"
"TXN_136,2025-02-25 09:21:27,94.63,Purchase,Noida,199.27.104.133,User_31,0"
"TXN_957,2025-02-25 10:53:04,28.3,Transfer,Noida,163.169.11.58,User_89,0"
"TXN_578,2025-02-25 13:45:41,43.42,Payment,Pune,119.238.215.247,User_19,0"
"TXN_1999,2025-02-25 17:31:10,17.06,Purchase,Gurgaon,217.197.216.103,User_9,0"
"TXN_1130,2025-02-25 18:39:32,27.9,Purchase,Delhi,119.238.215.247,User_19,0"
"TXN_543,2025-02-25 19:16:59,34.12,Purchase,Offshore_B,178.63.221.38,User_42,0"
"TXN_855,2025-02-25 19:29:23,83.14,Purchase,Delhi,146.123.159.103,User_93,0"
"TXN_1111,2025-02-25 20:27:16,16.6,Purchase,Nagpur,218.217.75.8,User_50,0"
"TXN_1107,2025-02-25 21:11:44,37.07,Transfer,Noida,180.54.255.240,User_67,0"
"TXN_488,2025-02-25 22:18:47,6.81,Purchase,Nagpur,145.98.44.150,User_79,0"
"TXN_879,2025-02-25 22:39:02,19.76,Transfer,Noida,10.78.61.134,User_36,0"
"TXN_1519,2025-02-26 02:04:03,7.21,Transfer,Nagpur,146.123.159.103,User_93,0"
"TXN_1237,2025-02-26 04:03:55,107.52,Withdrawal,Gurgaon,205.155.201.18,User_61,0"
"TXN_27,2025-02-26 04:38:44,6.35,Purchase,Noida,40.255.118.14,User_88,0"
"TXN_1140,2025-02-26 05:00:49,40.49,Purchase,Delhi,235.234.141.3,User_55,0"
"TXN_757,2025-02-26 05:14:19,32.89,Purchase,Delhi,191.243.160.27,User_53,0"
"TXN_965,2025-02-26 09:11:10,18.36,Purchase,Delhi,95.30.71.53,User_97,0"
"TXN_1437,2025-02-26 13:42:06,15.66,Withdrawal,Offshore_B,219.123.87.131,User_44,0"
"TXN_1426,2025-02-26 14:14:48,2.81,Purchase,Island_C,229.79.44.183,User_5,0"
"TXN_1714,2025-02-26 14:55:53,46.87,Transfer,Gurgaon,87.159.88.145,User_11,0"
"TXN_1743,2025-02-26 15:18:31,58.71,Transfer,Remote_A,214.54.237.107,User_49,1"
"TXN_1902,2025-02-26 15:56:23,14.38,Purchase,Remote_A,28.213.41.228,User_100,0"
"TXN_499,2025-02-26 16:10:24,8.37,Purchase,Delhi,130.134.15.9,User_95,0"
"TXN_1050,2025-02-26 17:58:53,79.85,Purchase,Noida,72.191.65.159,User_23,0"
"TXN_1561,2025-02-26 19:46:35,19.66,Transfer,Delhi,199.102.243.123,User_45,0"
"TXN_550,2025-02-26 23:11:34,10.98,Purchase,Nagpur,130.134.15.9,User_95,0"
"TXN_382,2025-02-27 03:14:13,11.03,Payment,Mumbai,183.243.165.195,User_68,0"
"TXN_1852,2025-02-27 04:32:59,118.55,Purchase,Offshore_B,217.71.2.93,User_81,0"
"TXN_1150,2025-02-27 06:54:45,8.61,Purchase,Nagpur,82.234.61.145,User_51,0"
"TXN_1168,2025-02-27 06:58:29,35.3,Purchase,Nagpur,119.238.215.247,User_19,0"
"TXN_587,2025-02-27 07:18:51,12.69,Payment,Nagpur,79.73.100.111,User_6,0"
"TXN_596,2025-02-27 07:27:31,12.06,Withdrawal,Gurgaon,34.126.104.27,User_37,1"
"TXN_1300,2025-02-27 07:41:44,27.71,Purchase,Nagpur,155.134.163.116,User_89,0"
"TXN_1382,2025-02-27 08:34:05,12.33,Deposit,Nagpur,229.79.44.183,User_5,0"
"TXN_235,2025-02-27 09:51:11,171.39,Purchase,Gurgaon,63.242.180.92,User_84,0"
"TXN_826,2025-02-27 10:29:27,85.92,Purchase,Mumbai,13.2.167.99,User_68,0"
"TXN_572,2025-02-27 10:51:54,423.05,Withdrawal,Island_C,61.82.222.209,User_78,1"
"TXN_1506,2025-02-27 18:11:36,12.77,Purchase,Mumbai,65.144.63.14,User_1,0"
"TXN_1101,2025-02-27 18:59:03,54.49,Purchase,Noida,10.78.61.134,User_36,0"
"TXN_1220,2025-02-27 22:28:20,171.6,Payment,Island_C,82.234.61.145,User_51,0"
"TXN_74,2025-02-27 22:51:12,96.03,Purchase,Nagpur,34.126.104.27,User_37,0"
"TXN_573,2025-02-27 22:52:30,27.85,Withdrawal,Offshore_B,95.30.71.53,User_97,1"
"TXN_513,2025-02-27 23:22:15,54.05,Purchase,Gurgaon,115.236.14.234,User_20,1"
"TXN_297,2025-02-27 23:38:08,49.38,Withdrawal,Nagpur,233.80.147.20,User_92,0"
"TXN_1762,2025-02-28 00:41:55,42.19,Purchase,Noida,31.152.236.140,User_15,0"
"TXN_1066,2025-02-28 02:31:59,6.56,Purchase,Delhi,16.49.104.9,User_80,0"
"TXN_1361,2025-02-28 02:43:53,19.78,Transfer,Island_C,186.102.58.18,User_35,0"
"TXN_547,2025-02-28 03:36:47,35.77,Purchase,Island_C,72.191.65.159,User_23,0"
"TXN_1411,2025-02-28 04:56:48,75.81,Purchase,Pune,164.102.96.246,User_15,0"
"TXN_1070,2025-02-28 05:07:31,28.4,Transfer,Island_C,217.197.216.103,User_9,0"
"TXN_161,2025-02-28 06:05:15,7.58,Purchase,Noida,79.73.100.111,User_6,0"
"TXN_233,2025-02-28 07:36:11,21.02,Payment,Remote_A,168.70.34.113,User_85,0"
"TXN_239,2025-02-28 10:31:41,10.36,Payment,Delhi,56.192.223.25,User_16,0"
"TXN_341,2025-02-28 13:28:37,8.83,Transfer,Pune,80.200.197.179,User_48,0"
"TXN_665,2025-02-28 13:41:57,9.85,Payment,Noida,149.150.27.194,User_24,0"
"TXN_1640,2025-02-28 13:47:16,6.91,Purchase,Remote_A,130.134.15.9,User_95,0"
"TXN_1599,2025-02-28 14:47:42,20.51,Withdrawal,Pune,133.94.120.216,User_40,0"
"TXN_1011,2025-02-28 15:51:38,74.99,Purchase,Remote_A,131.12.227.101,User_38,0"
"TXN_567,2025-02-28 15:59:20,2.62,Purchase,Gurgaon,241.199.32.45,User_57,0"
"TXN_613,2025-02-28 16:18:29,26.57,Purchase,Pune,121.165.71.175,User_12,0"
"TXN_170,2025-02-28 17:49:55,9.45,Purchase,Nagpur,168.70.34.113,User_85,0"
"TXN_783,2025-02-28 19:14:43,29.38,Transfer,Nagpur,145.98.44.150,User_79,0"
"TXN_998,2025-02-28 19:15:53,38.12,Purchase,Gurgaon,229.79.44.183,User_5,0"
"TXN_1715,2025-03-01 00:19:12,11.76,Transfer,Offshore_B,69.121.53.231,User_69,1"
"TXN_454,2025-03-01 01:10:03,33.25,Purchase,Nagpur,181.49.244.127,User_16,0"
"TXN_430,2025-03-01 07:10:30,3.46,Purchase,Nagpur,30.65.152.26,User_87,0"
"TXN_421,2025-03-01 11:58:34,157.71,Transfer,Mumbai,177.77.180.168,User_58,1"
"TXN_929,2025-03-01 12:22:27,96.11,Purchase,Noida,206.102.128.35,User_13,0"
"TXN_390,2025-03-01 12:58:00,11.28,Transfer,Nagpur,227.133.224.220,User_41,0"
"TXN_1851,2025-03-01 13:53:59,10.53,Withdrawal,Gurgaon,87.159.88.145,User_11,0"
"TXN_1726,2025-03-01 17:06:12,59.5,Purchase,Nagpur,163.169.11.58,User_89,0"
"TXN_84,2025-03-01 17:07:10,11.96,Purchase,Pune,113.244.87.249,User_51,0"
"TXN_1196,2025-03-01 20:10:27,31.2,Purchase,Delhi,72.191.65.159,User_23,0"
"TXN_192,2025-03-01 20:35:16,47.29,Purchase,Gurgaon,130.134.15.9,User_95,0"
"TXN_1904,2025-03-01 21:01:51,29.07,Purchase,Island_C,109.5.155.9,User_52,0"
"TXN_740,2025-03-01 21:20:18,55.39,Payment,Mumbai,135.224.146.58,User_77,0"
"TXN_1288,2025-03-01 21:21:07,33.38,Purchase,Nagpur,150.168.31.61,User_98,0"
"TXN_1036,2025-03-01 21:54:10,96.93,Purchase,Nagpur,205.155.201.18,User_61,0"
"TXN_714,2025-03-01 23:58:22,29.94,Purchase,Offshore_B,206.102.128.27,User_13,1"
"TXN_1674,2025-03-02 01:23:46,7.99,Deposit,Offshore_B,229.71.142.201,User_60,1"
"TXN_911,2025-03-02 05:03:30,14.76,Purchase,Delhi,177.77.180.168,User_58,0"
"TXN_812,2025-03-02 05:47:04,12.94,Purchase,Noida,133.169.31.32,User_30,0"
"TXN_249,2025-03-02 06:39:34,117.38,Transfer,Noida,241.199.32.45,User_57,0"
"TXN_1711,2025-03-02 07:57:23,60.77,Transfer,Pune,82.234.61.145,User_51,0"
"TXN_1964,2025-03-02 09:07:43,38.29,Transfer,Pune,135.224.146.58,User_77,0"
"TXN_1166,2025-03-02 09:15:44,230.39,Purchase,Offshore_B,10.78.61.134,User_36,0"
"TXN_333,2025-03-02 09:32:47,21.67,Payment,Gurgaon,175.227.21.233,User_53,0"
"TXN_99,2025-03-02 12:42:11,43.55,Purchase,Remote_A,241.199.32.45,User_57,1"
"TXN_335,2025-03-02 13:49:34,53.26,Transfer,Nagpur,80.200.197.179,User_48,0"
"TXN_702,2025-03-02 16:07:02,57.34,Transfer,Offshore_B,133.169.31.27,User_30,1"
"TXN_685,2025-03-02 16:34:51,5.92,Payment,Delhi,72.191.65.159,User_23,0"
"TXN_1032,2025-03-02 17:21:25,3.79,Transfer,Pune,80.200.197.179,User_48,0"
"TXN_753,2025-03-02 18:58:05,7.57,Transfer,Island_C,178.63.221.38,User_42,1"
"TXN_1508,2025-03-02 19:33:04,52.21,Purchase,Noida,119.238.215.247,User_19,0"
"TXN_1500,2025-03-02 20:34:08,36.33,Purchase,Island_C,119.238.215.247,User_19,0"
"TXN_143,2025-03-02 21:30:15,4.02,Purchase,Remote_A,100.0.25.65,User_3,0"
"TXN_222,2025-03-02 21:50:32,3.1,Purchase,Pune,100.71.233.197,User_99,0"
"TXN_1093,2025-03-02 22:11:35,41.58,Transfer,Island_C,168.70.34.106,User_85,1"
"TXN_159,2025-03-03 00:12:10,13.06,Withdrawal,Island_C,218.217.75.8,User_50,1"
"TXN_1633,2025-03-03 01:41:35,10.55,Payment,Gurgaon,109.5.155.9,User_52,0"
"TXN_477,2025-03-03 01:45:22,35.75,Withdrawal,Nagpur,109.5.155.9,User_52,0"
"TXN_1520,2025-03-03 02:02:56,128.26,Purchase,Pune,46.253.69.58,User_32,0"
"TXN_46,2025-03-03 02:30:18,9.78,Purchase,Delhi,145.98.44.150,User_79,0"
"TXN_1744,2025-03-03 04:02:52,64.19,Purchase,Gurgaon,17.81.118.25,User_66,0"
"TXN_43,2025-03-03 06:07:03,62.44,Withdrawal,Offshore_B,31.152.236.130,User_15,1"
"TXN_781,2025-03-03 09:18:50,48.29,Transfer,Island_C,31.152.236.137,User_15,1"
"TXN_157,2025-03-03 10:23:25,129.77,Transfer,Nagpur,100.0.25.65,User_3,0"
"TXN_1650,2025-03-03 10:52:10,267.62,Withdrawal,Nagpur,172.11.94.37,User_43,0"
"TXN_539,2025-03-03 11:44:52,54.94,Purchase,Nagpur,37.230.193.35,User_75,0"
"TXN_1386,2025-03-03 11:49:39,27.09,Payment,Noida,69.121.53.231,User_69,0"
"TXN_979,2025-03-03 13:27:21,4.12,Purchase,Nagpur,130.134.15.9,User_95,0"
"TXN_1104,2025-03-03 13:31:01,17.47,Purchase,Nagpur,201.37.226.196,User_73,0"
"TXN_1358,2025-03-03 13:36:17,29.72,Purchase,Delhi,175.227.21.233,User_53,0"
"TXN_1846,2025-03-03 14:38:52,7.19,Purchase,Noida,239.79.154.161,User_33,0"
"TXN_268,2025-03-03 14:42:56,4.81,Transfer,Noida,149.150.27.194,User_24,0"
"TXN_1817,2025-03-03 18:00:27,2.34,Transfer,Delhi,168.29.56.150,User_94,0"
"TXN_1856,2025-03-03 18:59:53,10.27,Purchase,Nagpur,87.159.88.145,User_11,0"
"TXN_1065,2025-03-03 20:27:27,68.13,Purchase,Offshore_B,18.242.181.64,User_8,1"
"TXN_1879,2025-03-03 21:19:42,3.73,Purchase,Pune,100.0.25.65,User_3,0"
"TXN_1253,2025-03-03 21:24:36,2.74,Purchase,Remote_A,87.159.88.145,User_11,0"
"TXN_1018,2025-03-04 00:07:20,12.38,Purchase,Mumbai,180.54.255.240,User_67,0"
"TXN_1861,2025-03-04 01:03:53,17.56,Transfer,Offshore_B,24.62.153.104,User_39,0"
"TXN_963,2025-03-04 01:23:13,24.45,Purchase,Pune,163.169.11.58,User_89,0"
"TXN_1703,2025-03-04 03:00:20,37.89,Payment,Island_C,229.79.44.183,User_5,0"
"TXN_1292,2025-03-04 04:23:42,242.98,Purchase,Mumbai,186.102.58.18,User_35,0"
"TXN_1240,2025-03-04 06:24:27,102.35,Transfer,Delhi,95.30.71.53,User_97,0"
"TXN_1476,2025-03-04 07:13:33,38.41,Purchase,Mumbai,28.213.41.228,User_100,0"
"TXN_1969,2025-03-04 07:21:17,33.55,Purchase,Island_C,178.63.221.38,User_42,1"
"TXN_927,2025-03-04 08:57:13,11.49,Purchase,Remote_A,217.71.2.80,User_81,1"
"TXN_795,2025-03-04 10:25:23,26.48,Withdrawal,Delhi,167.32.211.187,User_43,1"
"TXN_521,2025-03-04 11:35:28,3.78,Withdrawal,Delhi,214.54.237.107,User_49,0"
"TXN_1571,2025-03-04 13:04:46,44.45,Deposit,Island_C,199.27.104.133,User_31,0"
"TXN_670,2025-03-04 13:08:59,59.83,Transfer,Pune,181.3.236.207,User_26,0"
"TXN_243,2025-03-04 13:47:24,33.28,Purchase,Nagpur,252.23.199.177,User_42,0"
"TXN_361,2025-03-04 14:02:53,105.91,Withdrawal,Island_C,37.230.193.48,User_75,1"
"TXN_993,2025-03-04 15:42:29,15.69,Purchase,Pune,56.192.223.25,User_16,0"
"TXN_780,2025-03-04 18:15:34,37.36,Purchase,Offshore_B,217.71.2.93,User_81,0"
"TXN_1560,2025-03-04 20:20:06,15.32,Purchase,Pune,241.50.133.236,User_10,0"
"TXN_725,2025-03-04 23:44:01,115.06,Purchase,Pune,235.234.141.3,User_55,1"
"TXN_1397,2025-03-04 23:57:17,5.22,Purchase,Delhi,220.148.128.100,User_90,0"
"TXN_759,2025-03-05 01:31:45,8.51,Purchase,Nagpur,241.199.32.45,User_57,0"
"TXN_1091,2025-03-05 02:50:26,18.7,Purchase,Pune,235.89.196.194,User_70,0"
"TXN_673,2025-03-05 03:28:26,14.26,Transfer,Delhi,180.54.255.240,User_67,0"
"TXN_1429,2025-03-05 06:44:23,50.42,Transfer,Delhi,116.102.154.79,User_14,1"
"TXN_1835,2025-03-05 07:01:59,10.89,Purchase,Pune,241.199.32.45,User_57,0"
"TXN_1496,2025-03-05 07:11:59,149.32,Payment,Gurgaon,159.41.148.57,User_7,0"
"TXN_1746,2025-03-05 08:26:33,25.49,Purchase,Island_C,87.159.88.145,User_11,0"
"TXN_313,2025-03-05 11:12:42,163.4,Withdrawal,Remote_A,31.152.236.140,User_15,1"
"TXN_1581,2025-03-05 13:16:42,24.55,Payment,Mumbai,241.50.133.236,User_10,0"
"TXN_312,2025-03-05 13:34:26,60.27,Purchase,Mumbai,241.199.32.45,User_57,0"
"TXN_1031,2025-03-05 13:57:41,15.53,Withdrawal,Delhi,233.80.147.20,User_92,0"
"TXN_1759,2025-03-05 15:37:45,100.71,Purchase,Mumbai,96.215.133.52,User_96,1"
"TXN_928,2025-03-05 16:13:03,111.98,Withdrawal,Remote_A,87.159.88.139,User_11,1"
"TXN_610,2025-03-05 16:37:12,89.66,Purchase,Mumbai,50.183.107.90,User_56,0"
"TXN_1183,2025-03-05 17:08:20,50.32,Withdrawal,Island_C,160.252.188.171,User_47,1"
"TXN_816,2025-03-05 18:48:42,4.55,Purchase,Noida,172.11.94.37,User_43,0"
"TXN_644,2025-03-05 19:11:54,12.25,Purchase,Island_C,180.54.255.240,User_67,1"
"TXN_537,2025-03-05 19:13:35,8.5,Transfer,Pune,180.54.255.240,User_67,0"
"TXN_1375,2025-03-05 22:01:31,431.79,Transfer,Offshore_B,136.37.18.89,User_99,1"
"TXN_1419,2025-03-05 23:46:32,92.62,Purchase,Noida,173.102.100.65,User_76,0"
"TXN_1160,2025-03-06 00:09:54,14.51,Transfer,Island_C,183.243.165.195,User_68,0"
"TXN_697,2025-03-06 00:15:41,27.83,Transfer,Mumbai,244.247.192.247,User_62,0"
"TXN_473,2025-03-06 00:59:47,4.41,Withdrawal,Remote_A,218.217.75.-6,User_50,1"
"TXN_1301,2025-03-06 01:17:01,10.3,Purchase,Mumbai,168.206.34.12,User_65,0"
"TXN_231,2025-03-06 02:50:37,9.68,Purchase,Gurgaon,160.252.188.171,User_47,0"
"TXN_1712,2025-03-06 05:19:58,17.81,Transfer,Remote_A,46.253.69.58,User_32,0"
"TXN_288,2025-03-06 06:01:08,36.17,Transfer,Pune,168.206.34.12,User_65,0"
"TXN_1349,2025-03-06 07:49:58,5.12,Purchase,Delhi,159.41.148.57,User_7,0"
"TXN_1777,2025-03-06 09:08:04,10.89,Purchase,Pune,150.168.31.61,User_98,0"
"TXN_1456,2025-03-06 09:21:09,3.45,Transfer,Gurgaon,168.29.56.150,User_94,0"
"TXN_917,2025-03-06 10:52:52,36.89,Transfer,Remote_A,133.169.31.32,User_30,0"
"TXN_205,2025-03-06 12:05:47,5.06,Purchase,Mumbai,146.123.159.103,User_93,0"
"TXN_519,2025-03-06 13:16:56,22.18,Purchase,Mumbai,63.242.180.92,User_84,0"
"TXN_902,2025-03-06 13:38:56,13.55,Transfer,Delhi,100.0.25.65,User_3,0"
"TXN_1278,2025-03-06 15:43:34,29.76,Payment,Island_C,180.54.255.240,User_67,0"
"TXN_108,2025-03-06 15:54:30,23.92,Payment,Island_C,183.243.165.195,User_68,0"
"TXN_1062,2025-03-06 16:04:55,1.16,Purchase,Delhi,194.173.235.184,User_59,0"
"TXN_471,2025-03-06 17:19:46,15.26,Purchase,Nagpur,181.136.67.84,User_66,0"
"TXN_1143,2025-03-07 01:24:33,17.29,Payment,Mumbai,178.63.221.38,User_42,0"
"TXN_869,2025-03-07 02:33:58,166.18,Transfer,Nagpur,82.234.61.143,User_51,1"
